Order_ID,Order_Date,Customer_ID,Product_ID,Category,Sub_Category,Segment,Region,City,Quantity,Sales,Discount,Profit
ORD-2023-01772,23-09-2023 00:00,CUST-0914,PROD-0261,Furniture,Bookcases,Consumer,South,Kochi,3,1823.5,0.4,-74.87
ORD-2023-09873,23-09-2023 00:00,CUST-1086,PROD-0313,Technology,Machines,Consumer,South,Hyderabad,4,2148.12,0.1,155.85
ORD-2023-06748,23-09-2023 00:00,CUST-0228,PROD-0028,Office Supplies,Binders,Corporate,South,Chennai,3,681.75,0.15,-12.66
ORD-2023-03236,23-09-2023 00:00,CUST-0332,PROD-0475,Technology,Phones,Corporate,West,Ahmedabad,6,3541.77,0.05,453.6
ORD-2023-00300,23-09-2023 00:00,CUST-0129,PROD-0264,Technology,Phones,Corporate,North,Delhi,3,981.54,0.1,152.12
ORD-2023-02144,23-09-2023 00:00,CUST-0952,PROD-0112,Furniture,Chairs,Home Office,South,Hyderabad,2,1105.64,0.1,72.19
ORD-2023-02190,23-09-2023 00:00,CUST-0439,PROD-0474,Office Supplies,Binders,Consumer,East,Bhubaneswar,5,669.61,0.15,18.53
ORD-2023-09759,23-09-2023 00:00,CUST-0651,PROD-0104,Furniture,Chairs,Consumer,South,Kochi,7,4351.87,0.2,152.65
ORD-2023-00052,24-09-2023 00:00,CUST-0552,PROD-0099,Office Supplies,Storage,Consumer,West,Surat,6,1572.69,0.1,230.01
ORD-2023-09486,24-09-2023 00:00,CUST-0815,PROD-0242,Office Supplies,Binders,Consumer,West,Ahmedabad,2,221.91,0,21.23
ORD-2023-03114,24-09-2023 00:00,CUST-0572,PROD-0387,Technology,Phones,Consumer,East,Bhubaneswar,5,1524.48,0.15,126.74
ORD-2023-09505,24-09-2023 00:00,CUST-0921,PROD-0141,Furniture,Bookcases,Consumer,South,Chennai,1,818.94,0.4,-56.68
ORD-2023-01051,24-09-2023 00:00,CUST-0271,PROD-0491,Furniture,Bookcases,Consumer,West,Pune,3,2883.53,0.05,369.59
ORD-2023-02762,24-09-2023 00:00,CUST-0919,PROD-0155,Furniture,Bookcases,Home Office,North,Jaipur,4,2293.96,0.15,152.9
ORD-2023-06355,24-09-2023 00:00,CUST-1124,PROD-0007,Furniture,Tables,Consumer,East,Kolkata,4,2769.09,0,340.12
ORD-2023-06887,24-09-2023 00:00,CUST-0094,PROD-0381,Office Supplies,Storage,Consumer,South,Bengaluru,4,1027.69,0.1,23.59
ORD-2023-02892,24-09-2023 00:00,CUST-0249,PROD-0044,Technology,Accessories,Consumer,North,Lucknow,4,1414.87,0.05,204.37
ORD-2023-04749,24-09-2023 00:00,CUST-0200,PROD-0458,Office Supplies,Storage,Home Office,East,Guwahati,5,1300.87,0.15,58.97
ORD-2023-05857,24-09-2023 00:00,CUST-1085,PROD-0308,Technology,Accessories,Corporate,North,Delhi,1,455.98,0.15,53.29
ORD-2023-00745,24-09-2023 00:00,CUST-0927,PROD-0245,Furniture,Chairs,Corporate,North,Jaipur,7,3984.15,0.1,309.41
ORD-2023-09147,24-09-2023 00:00,CUST-0651,PROD-0208,Office Supplies,Storage,Home Office,East,Kolkata,6,964.19,0.2,8.42
ORD-2023-09260,25-09-2023 00:00,CUST-1027,PROD-0370,Furniture,Chairs,Home Office,West,Mumbai,7,3070.08,0,335.78
ORD-2023-02055,25-09-2023 00:00,CUST-0948,PROD-0300,Furniture,Tables,Consumer,North,Jaipur,3,2335.32,0.2,-10.62
ORD-2023-00200,25-09-2023 00:00,CUST-0436,PROD-0375,Office Supplies,Storage,Consumer,North,Lucknow,6,574.43,0.15,31.7
ORD-2023-04092,25-09-2023 00:00,CUST-1001,PROD-0248,Office Supplies,Storage,Consumer,North,Chandigarh,1,258.52,0.1,9.76
ORD-2023-02200,25-09-2023 00:00,CUST-0898,PROD-0173,Office Supplies,Art,Corporate,East,Bhubaneswar,1,235.11,0.15,13.9
ORD-2023-01137,25-09-2023 00:00,CUST-0759,PROD-0025,Office Supplies,Paper,Consumer,North,Lucknow,1,237.75,0.2,-11.99
ORD-2023-07233,25-09-2023 00:00,CUST-0779,PROD-0443,Office Supplies,Storage,Consumer,East,Guwahati,2,300.27,0.2,-1.21
ORD-2023-03100,25-09-2023 00:00,CUST-1194,PROD-0217,Technology,Accessories,Consumer,South,Bengaluru,6,3286.93,0.15,422.48
ORD-2023-04737,25-09-2023 00:00,CUST-0564,PROD-0476,Furniture,Tables,Consumer,West,Ahmedabad,6,4969.75,0.15,160.29
ORD-2023-09079,25-09-2023 00:00,CUST-0306,PROD-0224,Furniture,Bookcases,Corporate,North,Lucknow,5,3697.87,0.2,12.96
ORD-2023-09208,25-09-2023 00:00,CUST-0390,PROD-0347,Furniture,Bookcases,Consumer,West,Pune,7,4642.21,0.4,-140.69
ORD-2023-01359,25-09-2023 00:00,CUST-0365,PROD-0040,Technology,Phones,Corporate,South,Chennai,3,1323.22,0.2,38.15
ORD-2023-00629,25-09-2023 00:00,CUST-0414,PROD-0430,Office Supplies,Art,Corporate,South,Hyderabad,7,1524.32,0.05,143.87
ORD-2023-03676,25-09-2023 00:00,CUST-0537,PROD-0267,Furniture,Chairs,Home Office,South,Bengaluru,7,2695.23,0.4,-81.28
ORD-2023-06466,25-09-2023 00:00,CUST-0472,PROD-0447,Office Supplies,Storage,Consumer,South,Hyderabad,3,748.29,0.15,34.81
ORD-2023-06669,26-09-2023 00:00,CUST-0642,PROD-0017,Furniture,Chairs,Home Office,North,Lucknow,5,4139.6,0.2,116.2
ORD-2023-07705,26-09-2023 00:00,CUST-1188,PROD-0063,Furniture,Chairs,Corporate,North,Delhi,3,2841.31,0.2,16.06
ORD-2023-08097,26-09-2023 00:00,CUST-0633,PROD-0301,Furniture,Chairs,Corporate,West,Surat,7,3392.11,0,436.26
ORD-2023-09206,26-09-2023 00:00,CUST-0737,PROD-0044,Technology,Phones,Consumer,West,Pune,5,1279.82,0.1,122.32
ORD-2023-00627,26-09-2023 00:00,CUST-0602,PROD-0014,Technology,Accessories,Corporate,East,Bhubaneswar,5,2551.74,0.1,302.61
ORD-2023-07650,26-09-2023 00:00,CUST-0237,PROD-0212,Technology,Phones,Corporate,East,Patna,5,1891.65,0.2,81.58
ORD-2023-09118,26-09-2023 00:00,CUST-0428,PROD-0407,Office Supplies,Art,Consumer,South,Chennai,1,201.27,0.1,17.35
ORD-2023-00392,26-09-2023 00:00,CUST-0608,PROD-0301,Furniture,Tables,Consumer,East,Bhubaneswar,5,3645.49,0.1,272.24
ORD-2023-00062,26-09-2023 00:00,CUST-0405,PROD-0124,Office Supplies,Art,Consumer,West,Surat,4,431.67,0.15,15.62
ORD-2023-02355,26-09-2023 00:00,CUST-0434,PROD-0331,Furniture,Bookcases,Consumer,South,Hyderabad,1,882.62,0.1,30.34
ORD-2023-04949,27-09-2023 00:00,CUST-0393,PROD-0436,Furniture,Bookcases,Home Office,South,Chennai,6,2394.54,0.15,64.92
ORD-2023-04485,27-09-2023 00:00,CUST-0741,PROD-0088,Office Supplies,Binders,Corporate,East,Patna,5,1184.73,0.1,58.06
ORD-2023-03107,27-09-2023 00:00,CUST-1134,PROD-0489,Furniture,Chairs,Consumer,North,Jaipur,7,4929.75,0.4,-683.58
ORD-2023-04477,27-09-2023 00:00,CUST-0737,PROD-0049,Office Supplies,Paper,Consumer,South,Hyderabad,4,732.54,0.2,-14.82
ORD-2023-03010,27-09-2023 00:00,CUST-0724,PROD-0299,Furniture,Chairs,Consumer,North,Jaipur,2,1783.62,0.15,110.68
ORD-2023-02278,27-09-2023 00:00,CUST-0283,PROD-0439,Furniture,Tables,Consumer,North,Delhi,1,616.59,0,82.84
ORD-2023-02766,27-09-2023 00:00,CUST-0271,PROD-0114,Technology,Machines,Consumer,South,Kochi,2,532.49,0,98.52
ORD-2023-08952,27-09-2023 00:00,CUST-0327,PROD-0096,Office Supplies,Paper,Home Office,East,Bhubaneswar,4,426.03,0.15,-3.32
ORD-2023-06814,27-09-2023 00:00,CUST-1064,PROD-0436,Office Supplies,Paper,Corporate,South,Bengaluru,3,387.05,0.3,-9.27
ORD-2023-03947,27-09-2023 00:00,CUST-0525,PROD-0359,Technology,Phones,Consumer,West,Surat,2,1248.76,0.3,21
ORD-2023-05045,27-09-2023 00:00,CUST-0563,PROD-0026,Office Supplies,Paper,Home Office,South,Bengaluru,7,1613.36,0.1,181.84
ORD-2023-01270,27-09-2023 00:00,CUST-0954,PROD-0021,Furniture,Bookcases,Consumer,South,Kochi,6,3732.06,0.3,9.54
ORD-2023-06988,27-09-2023 00:00,CUST-0065,PROD-0067,Furniture,Tables,Corporate,West,Mumbai,1,808.37,0.1,119.57
ORD-2023-07741,28-09-2023 00:00,CUST-0544,PROD-0292,Office Supplies,Paper,Home Office,East,Guwahati,3,667.77,0.3,-52.84
ORD-2023-08161,28-09-2023 00:00,CUST-0065,PROD-0353,Office Supplies,Paper,Consumer,South,Bengaluru,2,225.83,0.15,3.01
ORD-2023-06592,28-09-2023 00:00,CUST-0798,PROD-0369,Furniture,Chairs,Consumer,West,Pune,7,2706.84,0.05,189.51
ORD-2023-01150,28-09-2023 00:00,CUST-0109,PROD-0247,Technology,Accessories,Consumer,North,Lucknow,6,3153.97,0.1,244.22
ORD-2023-07542,28-09-2023 00:00,CUST-0115,PROD-0339,Furniture,Chairs,Consumer,South,Bengaluru,7,5071.87,0,773.4
ORD-2023-09933,28-09-2023 00:00,CUST-0625,PROD-0080,Technology,Phones,Corporate,South,Chennai,2,918.26,0,198.56
ORD-2023-09702,28-09-2023 00:00,CUST-0281,PROD-0041,Office Supplies,Paper,Consumer,South,Chennai,3,562.31,0.4,-23.7
ORD-2023-04675,28-09-2023 00:00,CUST-1173,PROD-0327,Technology,Phones,Consumer,South,Bengaluru,2,889.34,0.05,134.14
ORD-2023-05690,28-09-2023 00:00,CUST-1050,PROD-0469,Technology,Machines,Consumer,North,Delhi,1,485.82,0.15,36.34
ORD-2023-05148,28-09-2023 00:00,CUST-0839,PROD-0201,Furniture,Bookcases,Consumer,North,Lucknow,4,3406.13,0,445.86
ORD-2023-02586,28-09-2023 00:00,CUST-0306,PROD-0413,Technology,Accessories,Consumer,West,Mumbai,6,1940.79,0,440.54
ORD-2023-00067,28-09-2023 00:00,CUST-1024,PROD-0194,Office Supplies,Storage,Consumer,East,Guwahati,7,1266.09,0.1,108.99
ORD-2023-04946,28-09-2023 00:00,CUST-0893,PROD-0018,Technology,Phones,Corporate,West,Ahmedabad,6,2854.92,0.2,135.05
ORD-2023-02695,28-09-2023 00:00,CUST-0305,PROD-0269,Office Supplies,Art,Home Office,East,Guwahati,5,842.87,0.1,91.29
ORD-2023-05194,28-09-2023 00:00,CUST-0629,PROD-0015,Office Supplies,Binders,Consumer,East,Guwahati,2,434.38,0.1,20.3
ORD-2023-07374,28-09-2023 00:00,CUST-0313,PROD-0050,Furniture,Chairs,Consumer,West,Ahmedabad,1,543.13,0.1,29.57
ORD-2023-00331,29-09-2023 00:00,CUST-1128,PROD-0197,Office Supplies,Art,Consumer,East,Bhubaneswar,4,876.04,0.15,61.09
ORD-2023-00021,29-09-2023 00:00,CUST-0438,PROD-0004,Furniture,Tables,Consumer,North,Delhi,3,991.84,0.4,-168.47
ORD-2023-08816,29-09-2023 00:00,CUST-0213,PROD-0336,Office Supplies,Storage,Home Office,South,Chennai,6,636.66,0.1,44.38
ORD-2023-08821,29-09-2023 00:00,CUST-0171,PROD-0017,Office Supplies,Paper,Home Office,South,Bengaluru,4,964.28,0.1,31.76
ORD-2023-00908,29-09-2023 00:00,CUST-0356,PROD-0023,Office Supplies,Storage,Consumer,West,Mumbai,7,897.35,0.1,74.88
ORD-2023-03253,29-09-2023 00:00,CUST-1063,PROD-0242,Technology,Accessories,Consumer,East,Kolkata,4,2308.37,0.05,282.9
ORD-2023-02414,29-09-2023 00:00,CUST-0934,PROD-0371,Office Supplies,Paper,Home Office,North,Jaipur,5,637.7,0,58.71
ORD-2023-03492,29-09-2023 00:00,CUST-0808,PROD-0402,Office Supplies,Paper,Consumer,South,Chennai,6,1143.9,0,106.26
ORD-2023-02406,29-09-2023 00:00,CUST-0782,PROD-0330,Furniture,Bookcases,Consumer,South,Hyderabad,2,1646.59,0.15,128.31
ORD-2023-08867,29-09-2023 00:00,CUST-0184,PROD-0179,Office Supplies,Binders,Corporate,South,Hyderabad,1,264.95,0.1,28.24
ORD-2023-01966,29-09-2023 00:00,CUST-0750,PROD-0330,Office Supplies,Storage,Consumer,East,Bhubaneswar,6,1518.87,0.3,-133.21
ORD-2023-05677,29-09-2023 00:00,CUST-0512,PROD-0111,Technology,Phones,Home Office,East,Guwahati,3,1299.52,0,222.44
ORD-2023-07969,29-09-2023 00:00,CUST-0894,PROD-0458,Technology,Machines,Corporate,East,Kolkata,1,262.12,0,52.42
ORD-2023-03005,29-09-2023 00:00,CUST-0681,PROD-0055,Furniture,Bookcases,Home Office,East,Kolkata,4,3711.65,0,501.55
ORD-2023-01863,29-09-2023 00:00,CUST-0601,PROD-0438,Office Supplies,Art,Corporate,North,Jaipur,6,1046.49,0.15,40.47
ORD-2023-07960,29-09-2023 00:00,CUST-0532,PROD-0074,Furniture,Bookcases,Consumer,West,Surat,4,3816.55,0,491.65
ORD-2023-01043,30-09-2023 00:00,CUST-1155,PROD-0455,Furniture,Chairs,Home Office,North,Jaipur,4,2033.72,0.05,147.76
ORD-2023-07352,30-09-2023 00:00,CUST-0892,PROD-0016,Furniture,Tables,Home Office,North,Jaipur,3,2191.56,0.2,-21.73
ORD-2023-01267,30-09-2023 00:00,CUST-1146,PROD-0482,Office Supplies,Art,Consumer,North,Lucknow,7,1055.9,0,110.18
ORD-2023-04170,30-09-2023 00:00,CUST-0674,PROD-0172,Office Supplies,Storage,Corporate,East,Patna,1,112.49,0.2,1.47
ORD-2023-06738,30-09-2023 00:00,CUST-0293,PROD-0487,Office Supplies,Binders,Home Office,South,Hyderabad,2,432.36,0.05,53.26
ORD-2023-01936,30-09-2023 00:00,CUST-0998,PROD-0353,Office Supplies,Paper,Corporate,South,Chennai,3,626.57,0.3,-33.62
ORD-2023-07510,30-09-2023 00:00,CUST-0784,PROD-0368,Office Supplies,Art,Corporate,West,Ahmedabad,2,383.72,0.15,34.79
ORD-2023-04957,30-09-2023 00:00,CUST-0608,PROD-0297,Furniture,Tables,Corporate,South,Chennai,7,2855.39,0.3,-189.73
ORD-2023-09832,30-09-2023 00:00,CUST-0963,PROD-0059,Office Supplies,Art,Consumer,South,Hyderabad,2,346.56,0,24.79
ORD-2023-06064,30-09-2023 00:00,CUST-0746,PROD-0358,Furniture,Bookcases,Consumer,North,Chandigarh,7,5473.01,0.2,-42.53
ORD-2023-02653,30-09-2023 00:00,CUST-0273,PROD-0411,Office Supplies,Paper,Corporate,West,Ahmedabad,3,543.18,0.15,7.65
ORD-2023-09407,01-10-2023 00:00,CUST-0746,PROD-0019,Technology,Machines,Corporate,South,Kochi,6,2566.29,0.3,-23.7
ORD-2023-04039,01-10-2023 00:00,CUST-0051,PROD-0163,Furniture,Tables,Consumer,East,Bhubaneswar,4,3035.03,0,530.87
ORD-2023-06684,01-10-2023 00:00,CUST-0501,PROD-0409,Furniture,Chairs,Consumer,South,Chennai,1,789.79,0.05,77.77
ORD-2023-00497,01-10-2023 00:00,CUST-0860,PROD-0217,Office Supplies,Binders,Home Office,North,Delhi,1,225.99,0.15,3.56
ORD-2023-07692,01-10-2023 00:00,CUST-0353,PROD-0398,Office Supplies,Art,Consumer,East,Bhubaneswar,4,998.14,0,109.88
ORD-2023-00373,01-10-2023 00:00,CUST-0355,PROD-0180,Technology,Phones,Consumer,North,Jaipur,7,2447.2,0,426.86
ORD-2023-04344,01-10-2023 00:00,CUST-0855,PROD-0198,Furniture,Chairs,Corporate,North,Chandigarh,1,432.37,0,46.37
ORD-2023-03024,01-10-2023 00:00,CUST-0503,PROD-0263,Technology,Phones,Consumer,West,Mumbai,7,3993.04,0.15,507.08
ORD-2023-00575,01-10-2023 00:00,CUST-0963,PROD-0363,Office Supplies,Art,Consumer,East,Guwahati,5,1177.64,0.1,117.04
ORD-2023-02679,01-10-2023 00:00,CUST-0849,PROD-0288,Furniture,Chairs,Consumer,East,Patna,7,4812.88,0.1,277.43
ORD-2023-07809,01-10-2023 00:00,CUST-0038,PROD-0297,Office Supplies,Art,Corporate,West,Ahmedabad,1,178.1,0,23.04
ORD-2023-06129,01-10-2023 00:00,CUST-0861,PROD-0192,Furniture,Chairs,Corporate,West,Ahmedabad,1,558.17,0,52.95
ORD-2023-06948,02-10-2023 00:00,CUST-0518,PROD-0307,Technology,Phones,Corporate,North,Chandigarh,3,1174.59,0.05,165.32
ORD-2023-06224,02-10-2023 00:00,CUST-1049,PROD-0261,Furniture,Chairs,Consumer,West,Surat,6,4875.67,0,666.04
ORD-2023-05091,02-10-2023 00:00,CUST-0720,PROD-0351,Office Supplies,Paper,Corporate,South,Kochi,2,245.45,0.1,16.2
ORD-2023-09646,02-10-2023 00:00,CUST-0045,PROD-0244,Office Supplies,Storage,Consumer,East,Kolkata,6,648.57,0.1,24.01
ORD-2023-01856,02-10-2023 00:00,CUST-1177,PROD-0179,Technology,Machines,Consumer,East,Kolkata,6,1926.24,0.05,285.38
ORD-2023-04954,02-10-2023 00:00,CUST-0543,PROD-0057,Office Supplies,Paper,Home Office,South,Bengaluru,4,450.99,0.05,43.84
ORD-2023-08815,02-10-2023 00:00,CUST-0810,PROD-0006,Office Supplies,Binders,Corporate,North,Delhi,6,1085.01,0.05,80.08
ORD-2023-05699,03-10-2023 00:00,CUST-0079,PROD-0188,Technology,Accessories,Consumer,East,Patna,1,641.41,0.1,91.39
ORD-2023-00769,03-10-2023 00:00,CUST-0780,PROD-0208,Office Supplies,Storage,Consumer,North,Lucknow,2,424.58,0.15,20.53
ORD-2023-02723,03-10-2023 00:00,CUST-0183,PROD-0107,Office Supplies,Art,Consumer,East,Guwahati,4,893.99,0.1,80.67
ORD-2023-01771,03-10-2023 00:00,CUST-1148,PROD-0162,Furniture,Chairs,Consumer,North,Chandigarh,6,4212.6,0.1,221.73
ORD-2023-08656,03-10-2023 00:00,CUST-1053,PROD-0330,Office Supplies,Paper,Consumer,East,Guwahati,7,1579.42,0.1,54.68
ORD-2023-03950,03-10-2023 00:00,CUST-1036,PROD-0405,Office Supplies,Binders,Corporate,West,Surat,1,98.59,0.3,-3.6
ORD-2023-05075,03-10-2023 00:00,CUST-1019,PROD-0371,Office Supplies,Storage,Home Office,West,Mumbai,1,180.66,0.3,-14.74
ORD-2023-01747,03-10-2023 00:00,CUST-1074,PROD-0228,Technology,Phones,Corporate,North,Delhi,6,1974.34,0,263.27
ORD-2023-05140,03-10-2023 00:00,CUST-0354,PROD-0345,Furniture,Chairs,Consumer,North,Jaipur,2,790.74,0.1,77.38
ORD-2023-06279,03-10-2023 00:00,CUST-0831,PROD-0111,Technology,Phones,Consumer,South,Bengaluru,4,2417.39,0.2,178.66
ORD-2023-00912,03-10-2023 00:00,CUST-0622,PROD-0270,Office Supplies,Art,Corporate,North,Lucknow,2,380.3,0.15,-4.63
ORD-2023-05234,03-10-2023 00:00,CUST-0024,PROD-0355,Technology,Accessories,Home Office,East,Kolkata,3,1716.83,0,292.18
ORD-2023-04663,03-10-2023 00:00,CUST-0352,PROD-0372,Furniture,Chairs,Consumer,West,Pune,5,4019.86,0.3,199.99
ORD-2023-03227,04-10-2023 00:00,CUST-0977,PROD-0157,Furniture,Chairs,Consumer,North,Chandigarh,4,3850.91,0.15,301.23
ORD-2023-04505,04-10-2023 00:00,CUST-0533,PROD-0200,Office Supplies,Paper,Corporate,West,Mumbai,7,1734.13,0.1,44.23
ORD-2023-05278,04-10-2023 00:00,CUST-0096,PROD-0099,Office Supplies,Storage,Consumer,South,Hyderabad,1,248.78,0,27.26
ORD-2023-03963,04-10-2023 00:00,CUST-0224,PROD-0146,Furniture,Tables,Corporate,West,Ahmedabad,7,6848.64,0.05,681.51
ORD-2023-04249,04-10-2023 00:00,CUST-0854,PROD-0389,Furniture,Tables,Consumer,South,Hyderabad,3,2865.49,0.2,61.81
ORD-2023-04055,04-10-2023 00:00,CUST-1050,PROD-0077,Technology,Phones,Consumer,South,Kochi,1,469.86,0.15,39.94
ORD-2023-02591,04-10-2023 00:00,CUST-0301,PROD-0197,Office Supplies,Paper,Corporate,West,Surat,1,140.18,0.2,7.35
ORD-2023-02919,04-10-2023 00:00,CUST-1154,PROD-0067,Office Supplies,Binders,Consumer,East,Guwahati,4,794.58,0.3,-82.25
ORD-2023-06059,04-10-2023 00:00,CUST-0881,PROD-0011,Furniture,Chairs,Home Office,East,Guwahati,1,862.96,0.05,86.96
ORD-2023-06062,04-10-2023 00:00,CUST-0969,PROD-0462,Office Supplies,Binders,Corporate,East,Kolkata,7,1300.21,0,102.56
ORD-2023-08077,04-10-2023 00:00,CUST-0729,PROD-0338,Furniture,Bookcases,Home Office,South,Chennai,4,2808.11,0,481.06
ORD-2023-07056,04-10-2023 00:00,CUST-0746,PROD-0457,Office Supplies,Storage,Consumer,West,Ahmedabad,7,1640.54,0.05,149.85
ORD-2023-07712,05-10-2023 00:00,CUST-1036,PROD-0287,Office Supplies,Paper,Consumer,South,Hyderabad,1,205.31,0.15,13.95
ORD-2023-02568,05-10-2023 00:00,CUST-0433,PROD-0179,Office Supplies,Paper,Consumer,West,Pune,7,1519.08,0.15,86.85
ORD-2023-09470,05-10-2023 00:00,CUST-0724,PROD-0383,Furniture,Tables,Consumer,East,Kolkata,7,4879.39,0.3,-56.42
ORD-2023-01944,05-10-2023 00:00,CUST-0685,PROD-0290,Technology,Machines,Corporate,East,Kolkata,4,1578.07,0,328.63
ORD-2023-05809,05-10-2023 00:00,CUST-0638,PROD-0202,Technology,Accessories,Corporate,West,Mumbai,5,3027.19,0.05,464.03
ORD-2023-07337,05-10-2023 00:00,CUST-0222,PROD-0464,Office Supplies,Paper,Corporate,East,Patna,1,172.1,0.1,14.81
ORD-2023-08851,05-10-2023 00:00,CUST-1152,PROD-0110,Furniture,Tables,Consumer,West,Ahmedabad,5,3079.11,0.2,40.94
ORD-2023-04880,05-10-2023 00:00,CUST-0403,PROD-0356,Technology,Phones,Corporate,South,Hyderabad,1,660.66,0,134.67
ORD-2023-03736,05-10-2023 00:00,CUST-0613,PROD-0362,Furniture,Bookcases,Consumer,South,Bengaluru,6,4439.42,0.05,365.53
ORD-2023-00378,05-10-2023 00:00,CUST-0840,PROD-0444,Furniture,Chairs,Consumer,South,Chennai,4,1410.03,0.3,-67.32
ORD-2023-01717,05-10-2023 00:00,CUST-0718,PROD-0104,Office Supplies,Binders,Consumer,East,Kolkata,3,636.32,0.15,45.13
ORD-2023-04400,05-10-2023 00:00,CUST-0212,PROD-0219,Technology,Accessories,Consumer,North,Chandigarh,1,635.98,0.1,82.33
ORD-2023-06081,05-10-2023 00:00,CUST-0864,PROD-0463,Office Supplies,Binders,Consumer,North,Lucknow,4,807.92,0,115.5
ORD-2023-05701,05-10-2023 00:00,CUST-0212,PROD-0270,Office Supplies,Storage,Corporate,East,Guwahati,4,1005.81,0,111.1
ORD-2023-00633,05-10-2023 00:00,CUST-1063,PROD-0389,Office Supplies,Art,Corporate,North,Jaipur,1,174.33,0,21.83
ORD-2023-04934,05-10-2023 00:00,CUST-1045,PROD-0099,Office Supplies,Art,Consumer,North,Lucknow,4,458.8,0.1,40.65
ORD-2023-05160,06-10-2023 00:00,CUST-0189,PROD-0461,Technology,Phones,Consumer,North,Delhi,7,4840.76,0,976.29
ORD-2023-07379,06-10-2023 00:00,CUST-0408,PROD-0315,Furniture,Tables,Consumer,West,Pune,3,1760.85,0,229.45
ORD-2023-03530,06-10-2023 00:00,CUST-1117,PROD-0256,Office Supplies,Storage,Home Office,West,Pune,3,678.27,0.3,-39.08
ORD-2023-05682,06-10-2023 00:00,CUST-0446,PROD-0302,Technology,Machines,Home Office,South,Kochi,4,1875.29,0.15,265.22
ORD-2023-02543,06-10-2023 00:00,CUST-0155,PROD-0402,Furniture,Bookcases,Corporate,North,Jaipur,5,4769.43,0.15,394.92
ORD-2023-05383,06-10-2023 00:00,CUST-0639,PROD-0320,Office Supplies,Paper,Corporate,South,Hyderabad,4,891.67,0.3,-13.76
ORD-2023-08893,06-10-2023 00:00,CUST-0760,PROD-0109,Technology,Machines,Home Office,East,Bhubaneswar,5,3087.62,0.2,344.7
ORD-2023-07432,06-10-2023 00:00,CUST-0191,PROD-0392,Technology,Accessories,Corporate,South,Bengaluru,4,991.51,0.1,84.74
ORD-2023-07047,06-10-2023 00:00,CUST-0439,PROD-0200,Office Supplies,Paper,Consumer,South,Chennai,7,1259.9,0.1,84.55
ORD-2023-00187,06-10-2023 00:00,CUST-0551,PROD-0058,Furniture,Chairs,Corporate,South,Hyderabad,1,489.58,0.15,20.99
ORD-2023-01284,07-10-2023 00:00,CUST-0158,PROD-0480,Office Supplies,Binders,Consumer,East,Guwahati,2,400.07,0.15,12.94
ORD-2023-03062,07-10-2023 00:00,CUST-0415,PROD-0236,Office Supplies,Art,Consumer,South,Kochi,3,629.65,0.15,24.13
ORD-2023-08287,07-10-2023 00:00,CUST-0109,PROD-0302,Office Supplies,Binders,Corporate,East,Guwahati,4,760.07,0,79.5
ORD-2023-06066,07-10-2023 00:00,CUST-0556,PROD-0016,Technology,Machines,Home Office,West,Surat,2,1174.37,0,147.43
ORD-2023-09390,07-10-2023 00:00,CUST-0593,PROD-0433,Furniture,Bookcases,Corporate,South,Bengaluru,4,1671.05,0.4,-152.37
ORD-2023-09882,07-10-2023 00:00,CUST-0630,PROD-0207,Technology,Phones,Corporate,West,Surat,5,3208.12,0.15,378.85
ORD-2023-04960,07-10-2023 00:00,CUST-1001,PROD-0154,Technology,Machines,Consumer,East,Patna,4,1008.05,0.1,77.33
ORD-2023-03423,07-10-2023 00:00,CUST-0695,PROD-0224,Furniture,Bookcases,Corporate,West,Mumbai,4,3506.89,0.1,301.25
ORD-2023-03814,07-10-2023 00:00,CUST-1013,PROD-0392,Furniture,Chairs,Corporate,West,Pune,1,895.4,0.2,23.11
ORD-2023-01158,08-10-2023 00:00,CUST-1188,PROD-0368,Technology,Machines,Consumer,East,Kolkata,3,1619.96,0.05,295.4
ORD-2023-02580,08-10-2023 00:00,CUST-1070,PROD-0245,Technology,Accessories,Home Office,East,Bhubaneswar,1,641.06,0,135.14
ORD-2023-08874,08-10-2023 00:00,CUST-1077,PROD-0307,Technology,Phones,Consumer,East,Guwahati,7,4587.97,0,993.1
ORD-2023-05801,08-10-2023 00:00,CUST-1189,PROD-0223,Furniture,Chairs,Corporate,South,Bengaluru,5,4516.59,0,582.8
ORD-2023-08473,08-10-2023 00:00,CUST-0633,PROD-0076,Furniture,Tables,Corporate,South,Hyderabad,4,1729.51,0.4,-231.57
ORD-2023-02404,08-10-2023 00:00,CUST-1019,PROD-0460,Office Supplies,Storage,Consumer,South,Kochi,7,1237.04,0.1,83.71
ORD-2023-02874,08-10-2023 00:00,CUST-0654,PROD-0203,Furniture,Chairs,Consumer,West,Pune,3,1534.47,0.05,143.01
ORD-2023-01592,08-10-2023 00:00,CUST-0931,PROD-0005,Office Supplies,Paper,Home Office,East,Kolkata,7,1416.26,0.15,30.15
ORD-2023-04971,08-10-2023 00:00,CUST-0556,PROD-0045,Office Supplies,Binders,Corporate,West,Pune,1,132.51,0,14.71
ORD-2023-01016,08-10-2023 00:00,CUST-0552,PROD-0206,Furniture,Tables,Consumer,West,Ahmedabad,2,1627.06,0.1,101.99
ORD-2023-00757,08-10-2023 00:00,CUST-0820,PROD-0208,Furniture,Tables,Home Office,North,Delhi,3,1986.5,0.2,108.85
